collection_no,occurrences.class_name,occurrences.order_name,occurrences.family_name,occurrences.genus_reso,occurrences.genus_name,occurrences.species_reso,occurrences.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collections.country,collections.paleolatdec,collections.paleolngdec,collections.stage,collections.10mybin,collections.ma_max,collections.ma_min,collections.lithology1,collections.environment
58772,Anthozoa,Scleractinia,Actinastreidae,,Actinastrea,,crassoramosa,,,,,Chile,-22.23,-34.41,Oxfordian,"Jurassic 5",161.200,155.700,,"open shallow subtidal"
58772,Anthozoa,Scleractinia,Latomeandridae,?,Microphyllia,,sp.,,,,,Chile,-22.23,-34.41,Oxfordian,"Jurassic 5",161.200,155.700,,"open shallow subtidal"
58773,Cephalopoda,Ammonoidea,,,Pictonia,aff.,gracilis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Cephalopoda,Ammonoidea,,,Amoeboceras,cf.,pingueforme,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Cephalopoda,Ammonoidea,,,Rasenia,,inconstans,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Cephalopoda,Belemnitida,,,Pachyteuthis,cf.,panderiana,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Cephalopoda,Belemnitida,,,Pachyteuthis,cf.,absoluta,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Cephalopoda,Belemnitida,,,Pachyteuthis,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Carditoida,Astartidae,,Astarte,,extensa,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Trigonioida,Trigoniidae,,Trigonia,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Arcoida,Cucullaeidae,,Dicranodonta,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Pterioida,Pteriidae,,Meleagrinella,aff.,subovalis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Carditoida,Astartidae,,Neocrassina,aff.,orientalis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Pterioida,Gryphaeidae,,Liostrea,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Pterioida,Pinnidae,,Pinna,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Pterioida,Isognomonidae,,Isognomon,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Pholadomyoida,Pleuromyidae,,Pleuromya,aff.,tellina,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Arcoida,Parallelodontidae,,Grammatodon,cf.,keyserlingi,,Cosmetodon,cf.,keyserlingi,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Pectinoida,Pectinidae,,Camptonectes,cf.,lens,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Veneroida,Cardiidae,,Protocardia,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58773,Bivalvia,Pterioida,Bakevelliidae,,Aguilerella,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Cephalopoda,Ammonoidea,,,Amoeboceras,,kitchini,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Cephalopoda,Ammonoidea,,,Amoeboceras,,spathi,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Cephalopoda,Ammonoidea,,,Prorasenia,,bowerbanki,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Cephalopoda,Ammonoidea,,,Prorasenia,,hardyi,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Cephalopoda,Ammonoidea,,,Rasenia,,inconstans,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Cephalopoda,Ammonoidea,,,Rasenia,,evoluta,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Cephalopoda,Ammonoidea,,,Rasenia,,pseudouralensis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Cephalopoda,Belemnitida,,,Pachyteuthis,,absoluta,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Cephalopoda,Belemnitida,,,Pachyteuthis,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Bivalvia,Carditoida,Astartidae,,Astarte,,extensa,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Bivalvia,Pterioida,Pinnidae,,Pinna,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Bivalvia,Carditoida,Astartidae,,Neocrassina,,orientalis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Bivalvia,Pterioida,Pteriidae,,Meleagrinella,aff.,subovalis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Bivalvia,Arcoida,Parallelodontidae,,Grammatodon,cf.,keyserlingi,,Cosmetodon,cf.,keyserlingi,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Bivalvia,Pectinoida,Pectinidae,,Camptonectes,cf.,braeviauris,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Bivalvia,Pterioida,Gryphaeidae,,Liostrea,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Bivalvia,Veneroida,Cardiidae,,Protocardia,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Bivalvia,Pterioida,Bakevelliidae,,Aguilerella,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58774,Bivalvia,Anomalodesmata,Pholadomyidae,,Pholadomya,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,siltstone,"open shallow subtidal"
58775,Cephalopoda,Ammonoidea,,,Amoeboceras,,kitchini,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Cephalopoda,Ammonoidea,,,Prorasenia,,bowerbanki,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Cephalopoda,Ammonoidea,,,Rasenia,,inconstans,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Cephalopoda,Ammonoidea,,,Rasenia,,laevigata,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Cephalopoda,Ammonoidea,,,Rasenia,,coronata,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Cephalopoda,Ammonoidea,,,Rasenia,,suburalensis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Cephalopoda,Ammonoidea,,,Zonovia,,ilovaiskii,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Cephalopoda,Belemnitida,,,Pachyteuthis,,absoluta,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Cephalopoda,Belemnitida,,,Pachyteuthis,,troslayana,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Cephalopoda,Belemnitida,,,Pachyteuthis,,panderiana,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Veneroida,Cardiidae,,Protocardia,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Arcoida,Parallelodontidae,,Grammatodon,cf.,keyserlingi,,Cosmetodon,cf.,keyserlingi,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Trigonioida,Trigoniidae,,Trigonia,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Carditoida,Astartidae,,Astarte,,lyapinensis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Pterioida,Pinnidae,,Pinna,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Pholadomyoida,Myopholadidae,,Myopholas,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Pterioida,Bakevelliidae,,Gervillia,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Pterioida,Isognomonidae,,Isognomon,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Pectinoida,Oxytomidae,,Oxytoma,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Arcoida,Cucullaeidae,,Dicranodonta,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Limoida,Limidae,,Limatula,cf.,consobrina,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Pectinoida,Buchiidae,,Buchia,,concentrica,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Mytiloida,Mytilidae,,Modiolus,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Pectinoida,Pectinidae,,Camptonectes,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Bivalvia,Veneroida,Solecurtidae,,Solecurtus,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,,,,,Turritella,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58775,Gastropoda,,Pleurotomariidae,,Pleurotomaria,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Cephalopoda,Ammonoidea,,,Rasenia,,coronata,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Cephalopoda,Ammonoidea,,,Zonovia,,uralensis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Cephalopoda,Belemnitida,,,Pachyteuthis,,troslayana,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Cephalopoda,Belemnitida,,,Pachyteuthis,,absoluta,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Cephalopoda,Belemnitida,,,Pachyteuthis,,excentralis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Cephalopoda,Belemnitida,,,Pachyteuthis,,miatschkoviensis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Cephalopoda,Belemnitida,,,Pachyteuthis,,grossa,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Cephalopoda,Belemnitida,,,Lagonibelus,,ingens,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Cephalopoda,Belemnitida,,,Simobelus,,breviaxis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Bivalvia,Carditoida,Astartidae,,Astarte,,lyapinensis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Bivalvia,Carditoida,Astartidae,,Astarte,,lopsiyaensis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Bivalvia,Pholadomyoida,Pleuromyidae,,Pleuromya,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Bivalvia,Pterioida,Gryphaeidae,,Gryphaea,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Bivalvia,Limoida,Limidae,,Limatula,,consobrina,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58776,Bivalvia,Nuculoida,Nuculidae,,Nuculoma,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58777,Cephalopoda,Ammonoidea,,,Aulacostephanus,,tobolicus,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58777,Cephalopoda,Ammonoidea,,,Aulacostephanus,,subhibridus,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58777,Cephalopoda,Ammonoidea,,,Aulacostephanus,,sosvaensis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58777,Cephalopoda,Ammonoidea,,,Aulacostephanus,aff.,circumplicatus,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58777,Cephalopoda,Ammonoidea,,,Zonovia,,sp.,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58777,Cephalopoda,Belemnitida,,,Pachyteuthis,,troslayana,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58777,Cephalopoda,Belemnitida,,,Pachyteuthis,,excentralis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58777,Cephalopoda,Belemnitida,,,Pachyteuthis,,grossa,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
58777,Cephalopoda,Belemnitida,,,Simobelus,,breviaxis,,,,,"Russian Federation",58.45,56.71,Kimmeridgian,"Jurassic 5",155.700,150.800,claystone,"open shallow subtidal"
